Status,Path,Consensus / Baseline,Different Files,E:/Coding/Spyder Projects/XML-Editor/XMLs/game.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/game4.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated.xml
Same as Baseline,/careerSavegame[1]/mod[56]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_strautmannSEK802,,FS25_strautmannSEK802,FS25_strautmannSEK802,FS25_strautmannSEK802,FS25_strautmannSEK802,FS25_strautmannSEK802
Same as Baseline,/careerSavegame[1]/mod[56]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[56]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Strautmann SEK 802,,Strautmann SEK 802,Strautmann SEK 802,Strautmann SEK 802,Strautmann SEK 802,Strautmann SEK 802
Same as Baseline,/careerSavegame[1]/mod[56]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[57],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[57]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 97f5725d9c1efd40bcf5da69800401d2,,97f5725d9c1efd40bcf5da69800401d2,97f5725d9c1efd40bcf5da69800401d2,97f5725d9c1efd40bcf5da69800401d2,97f5725d9c1efd40bcf5da69800401d2,97f5725d9c1efd40bcf5da69800401d2
Same as Baseline,/careerSavegame[1]/mod[57]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Fiatagri_160180_90,,FS25_Fiatagri_160180_90,FS25_Fiatagri_160180_90,FS25_Fiatagri_160180_90,FS25_Fiatagri_160180_90,FS25_Fiatagri_160180_90
Same as Baseline,/careerSavegame[1]/mod[57]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[57]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Fiatagri Series 90,,Fiatagri Series 90,Fiatagri Series 90,Fiatagri Series 90,Fiatagri Series 90,Fiatagri Series 90
Same as Baseline,/careerSavegame[1]/mod[57]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[58],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[58]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: dfe6b895f51946d29c5312e6a78ffb19,,dfe6b895f51946d29c5312e6a78ffb19,dfe6b895f51946d29c5312e6a78ffb19,dfe6b895f51946d29c5312e6a78ffb19,dfe6b895f51946d29c5312e6a78ffb19,dfe6b895f51946d29c5312e6a78ffb19
Same as Baseline,/careerSavegame[1]/mod[58]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_MF4000Series,,FS25_MF4000Series,FS25_MF4000Series,FS25_MF4000Series,FS25_MF4000Series,FS25_MF4000Series
Same as Baseline,/careerSavegame[1]/mod[58]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[58]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Massey Ferguson 4000 Series,,Massey Ferguson 4000 Series,Massey Ferguson 4000 Series,Massey Ferguson 4000 Series,Massey Ferguson 4000 Series,Massey Ferguson 4000 Series
Same as Baseline,/careerSavegame[1]/mod[58]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[59],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[59]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: bae1cd2f740a25e0a81b09a81f3d8f29,,bae1cd2f740a25e0a81b09a81f3d8f29,bae1cd2f740a25e0a81b09a81f3d8f29,bae1cd2f740a25e0a81b09a81f3d8f29,bae1cd2f740a25e0a81b09a81f3d8f29,bae1cd2f740a25e0a81b09a81f3d8f29
Same as Baseline,/careerSavegame[1]/mod[59]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_kotschenreutherK300R,,FS25_kotschenreutherK300R,FS25_kotschenreutherK300R,FS25_kotschenreutherK300R,FS25_kotschenreutherK300R,FS25_kotschenreutherK300R
Same as Baseline,/careerSavegame[1]/mod[59]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[59]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Kotschenreuther K300r,,Kotschenreuther K300r,Kotschenreuther K300r,Kotschenreuther K300r,Kotschenreuther K300r,Kotschenreuther K300r
Same as Baseline,/careerSavegame[1]/mod[59]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[60],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[60]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 7f716ec7f8bcb694511377055a133941,,7f716ec7f8bcb694511377055a133941,7f716ec7f8bcb694511377055a133941,7f716ec7f8bcb694511377055a133941,7f716ec7f8bcb694511377055a133941,7f716ec7f8bcb694511377055a133941
Same as Baseline,/careerSavegame[1]/mod[60]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_exhaustExtension,,FS25_exhaustExtension,FS25_exhaustExtension,FS25_exhaustExtension,FS25_exhaustExtension,FS25_exhaustExtension
Same as Baseline,/careerSavegame[1]/mod[60]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[60]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Exhaust Extension,,Exhaust Extension,Exhaust Extension,Exhaust Extension,Exhaust Extension,Exhaust Extension
Same as Baseline,/careerSavegame[1]/mod[60]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.3,,1.0.0.3,1.0.0.3,1.0.0.3,1.0.0.3,1.0.0.3
Same as Baseline,/careerSavegame[1]/mod[61],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[61]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 855153cbe97b1c5b548083bdb309273e,,855153cbe97b1c5b548083bdb309273e,855153cbe97b1c5b548083bdb309273e,855153cbe97b1c5b548083bdb309273e,855153cbe97b1c5b548083bdb309273e,855153cbe97b1c5b548083bdb309273e
Same as Baseline,/careerSavegame[1]/mod[61]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_flieglCargos,,FS25_flieglCargos,FS25_flieglCargos,FS25_flieglCargos,FS25_flieglCargos,FS25_flieglCargos
Same as Baseline,/careerSavegame[1]/mod[61]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[61]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Fliegl CARGOS 750/760,,Fliegl CARGOS 750/760,Fliegl CARGOS 750/760,Fliegl CARGOS 750/760,Fliegl CARGOS 750/760,Fliegl CARGOS 750/760
Same as Baseline,/careerSavegame[1]/mod[61]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[62],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[62]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 90d801869ef10a9ab43a522616f25957,,90d801869ef10a9ab43a522616f25957,90d801869ef10a9ab43a522616f25957,90d801869ef10a9ab43a522616f25957,90d801869ef10a9ab43a522616f25957,90d801869ef10a9ab43a522616f25957
Same as Baseline,/careerSavegame[1]/mod[62]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Ivoy_Piggery,,FS25_Ivoy_Piggery,FS25_Ivoy_Piggery,FS25_Ivoy_Piggery,FS25_Ivoy_Piggery,FS25_Ivoy_Piggery
Same as Baseline,/careerSavegame[1]/mod[62]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[62]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Ivoy Piggery,,Ivoy Piggery,Ivoy Piggery,Ivoy Piggery,Ivoy Piggery,Ivoy Piggery
Same as Baseline,/careerSavegame[1]/mod[62]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[63],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[63]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 8556945e91aef88d13a3ca74b95308ea,,8556945e91aef88d13a3ca74b95308ea,8556945e91aef88d13a3ca74b95308ea,8556945e91aef88d13a3ca74b95308ea,8556945e91aef88d13a3ca74b95308ea,8556945e91aef88d13a3ca74b95308ea
Same as Baseline,/careerSavegame[1]/mod[63]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_Collect900_Poplar_SugarCane,,FS25_Collect900_Poplar_SugarCane,FS25_Collect900_Poplar_SugarCane,FS25_Collect900_Poplar_SugarCane,FS25_Collect900_Poplar_SugarCane,FS25_Collect900_Poplar_SugarCane
Same as Baseline,/careerSavegame[1]/mod[63]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[63]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Collect900 For Sugarcane And Poplar,,Collect900 For Sugarcane And Poplar,Collect900 For Sugarcane And Poplar,Collect900 For Sugarcane And Poplar,Collect900 For Sugarcane And Poplar,Collect900 For Sugarcane And Poplar
Same as Baseline,/careerSavegame[1]/mod[63]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[64],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[64]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: e2c8c2ef1546ace556ad9d50d3ac0a1e,,e2c8c2ef1546ace556ad9d50d3ac0a1e,e2c8c2ef1546ace556ad9d50d3ac0a1e,e2c8c2ef1546ace556ad9d50d3ac0a1e,e2c8c2ef1546ace556ad9d50d3ac0a1e,e2c8c2ef1546ace556ad9d50d3ac0a1e
Same as Baseline,/careerSavegame[1]/mod[64]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JohnDeere6030comfort,,FS25_JohnDeere6030comfort,FS25_JohnDeere6030comfort,FS25_JohnDeere6030comfort,FS25_JohnDeere6030comfort,FS25_JohnDeere6030comfort
Same as Baseline,/careerSavegame[1]/mod[64]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[64]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 6030 Comfort Series,,John Deere 6030 Comfort Series,John Deere 6030 Comfort Series,John Deere 6030 Comfort Series,John Deere 6030 Comfort Series,John Deere 6030 Comfort Series
Same as Baseline,/careerSavegame[1]/mod[64]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.1.0.0,,1.1.0.0,1.1.0.0,1.1.0.0,1.1.0.0,1.1.0.0
Same as Baseline,/careerSavegame[1]/mod[65],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[65]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 150667d4e0832cfc296326283cc9e6bf,,150667d4e0832cfc296326283cc9e6bf,150667d4e0832cfc296326283cc9e6bf,150667d4e0832cfc296326283cc9e6bf,150667d4e0832cfc296326283cc9e6bf,150667d4e0832cfc296326283cc9e6bf
Same as Baseline,/careerSavegame[1]/mod[65]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_FramestTillagePack,,FS25_FramestTillagePack,FS25_FramestTillagePack,FS25_FramestTillagePack,FS25_FramestTillagePack,FS25_FramestTillagePack
Same as Baseline,/careerSavegame[1]/mod[65]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[65]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Framest Tillage Pack,,Framest Tillage Pack,Framest Tillage Pack,Framest Tillage Pack,Framest Tillage Pack,Framest Tillage Pack
Same as Baseline,/careerSavegame[1]/mod[65]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.3.0.0,,1.3.0.0,1.3.0.0,1.3.0.0,1.3.0.0,1.3.0.0
Same as Baseline,/careerSavegame[1]/mod[66],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[66]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: e3ab65c7752932e6832cf7dab4e18bd8,,e3ab65c7752932e6832cf7dab4e18bd8,e3ab65c7752932e6832cf7dab4e18bd8,e3ab65c7752932e6832cf7dab4e18bd8,e3ab65c7752932e6832cf7dab4e18bd8,e3ab65c7752932e6832cf7dab4e18bd8
Same as Baseline,/careerSavegame[1]/mod[66]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_ShopSearch,,FS25_ShopSearch,FS25_ShopSearch,FS25_ShopSearch,FS25_ShopSearch,FS25_ShopSearch
Same as Baseline,/careerSavegame[1]/mod[66]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[66]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Store Search,,Store Search,Store Search,Store Search,Store Search,Store Search
Same as Baseline,/careerSavegame[1]/mod[66]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.1.0.0,,1.1.0.0,1.1.0.0,1.1.0.0,1.1.0.0,1.1.0.0
Same as Baseline,/careerSavegame[1]/mod[67],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[67]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: fcec67c647c54376bbcc18c761ee25cc,,fcec67c647c54376bbcc18c761ee25cc,fcec67c647c54376bbcc18c761ee25cc,fcec67c647c54376bbcc18c761ee25cc,fcec67c647c54376bbcc18c761ee25cc,fcec67c647c54376bbcc18c761ee25cc
Same as Baseline,/careerSavegame[1]/mod[67]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JohnDeere_6R_Series,,FS25_JohnDeere_6R_Series,FS25_JohnDeere_6R_Series,FS25_JohnDeere_6R_Series,FS25_JohnDeere_6R_Series,FS25_JohnDeere_6R_Series
Same as Baseline,/careerSavegame[1]/mod[67]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[67]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 6R Series Pack,,John Deere 6R Series Pack,John Deere 6R Series Pack,John Deere 6R Series Pack,John Deere 6R Series Pack,John Deere 6R Series Pack
Same as Baseline,/careerSavegame[1]/mod[67]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.1.0,,1.0.1.0,1.0.1.0,1.0.1.0,1.0.1.0,1.0.1.0
Same as Baseline,/careerSavegame[1]/mod[68],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[68]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: b82c17b53cff5ee48f96f8272c075bec,,b82c17b53cff5ee48f96f8272c075bec,b82c17b53cff5ee48f96f8272c075bec,b82c17b53cff5ee48f96f8272c075bec,b82c17b53cff5ee48f96f8272c075bec,b82c17b53cff5ee48f96f8272c075bec
Same as Baseline,/careerSavegame[1]/mod[68]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_horschCura24ST,,FS25_horschCura24ST,FS25_horschCura24ST,FS25_horschCura24ST,FS25_horschCura24ST,FS25_horschCura24ST
Same as Baseline,/careerSavegame[1]/mod[68]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[68]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Horsch Cura 24 ST,,Horsch Cura 24 ST,Horsch Cura 24 ST,Horsch Cura 24 ST,Horsch Cura 24 ST,Horsch Cura 24 ST
Same as Baseline,/careerSavegame[1]/mod[68]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.0,,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0,1.0.0.0
Same as Baseline,/careerSavegame[1]/mod[69],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[69]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 5b32e29b344347dc5ebad2f9f4eccbc9,,5b32e29b344347dc5ebad2f9f4eccbc9,5b32e29b344347dc5ebad2f9f4eccbc9,5b32e29b344347dc5ebad2f9f4eccbc9,5b32e29b344347dc5ebad2f9f4eccbc9,5b32e29b344347dc5ebad2f9f4eccbc9
Same as Baseline,/careerSavegame[1]/mod[69]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_johnDeereSeries710,,FS25_johnDeereSeries710,FS25_johnDeereSeries710,FS25_johnDeereSeries710,FS25_johnDeereSeries710,FS25_johnDeereSeries710
Same as Baseline,/careerSavegame[1]/mod[69]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[69]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 710,,John Deere 710,John Deere 710,John Deere 710,John Deere 710,John Deere 710
Same as Baseline,/careerSavegame[1]/mod[69]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[70],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[70]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 4d02c7ca02064227f67e66911f7694cd,,4d02c7ca02064227f67e66911f7694cd,4d02c7ca02064227f67e66911f7694cd,4d02c7ca02064227f67e66911f7694cd,4d02c7ca02064227f67e66911f7694cd,4d02c7ca02064227f67e66911f7694cd
Same as Baseline,/careerSavegame[1]/mod[70]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_CropManager,,FS25_CropManager,FS25_CropManager,FS25_CropManager,FS25_CropManager,FS25_CropManager
Same as Baseline,/careerSavegame[1]/mod[70]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[70]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Extended Straw Crops,,Extended Straw Crops,Extended Straw Crops,Extended Straw Crops,Extended Straw Crops,Extended Straw Crops
Same as Baseline,/careerSavegame[1]/mod[70]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[71],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[71]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 31ae4edc2a8a006e445b0e52f0b260d7,,31ae4edc2a8a006e445b0e52f0b260d7,31ae4edc2a8a006e445b0e52f0b260d7,31ae4edc2a8a006e445b0e52f0b260d7,31ae4edc2a8a006e445b0e52f0b260d7,31ae4edc2a8a006e445b0e52f0b260d7
Same as Baseline,/careerSavegame[1]/mod[71]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_volvoPack,,FS25_volvoPack,FS25_volvoPack,FS25_volvoPack,FS25_volvoPack,FS25_volvoPack
Same as Baseline,/careerSavegame[1]/mod[71]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[71]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: Volvo Pack,,Volvo Pack,Volvo Pack,Volvo Pack,Volvo Pack,Volvo Pack
Same as Baseline,/careerSavegame[1]/mod[71]/@version,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: 1.0.0.1,,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1,1.0.0.1
Same as Baseline,/careerSavegame[1]/mod[72],E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: <empty>,,<empty>,<empty>,<empty>,<empty>,<empty>
Same as Baseline,/careerSavegame[1]/mod[72]/@fileHash,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: a525902f2fd7389fc672c62879d5bcea,,a525902f2fd7389fc672c62879d5bcea,a525902f2fd7389fc672c62879d5bcea,a525902f2fd7389fc672c62879d5bcea,a525902f2fd7389fc672c62879d5bcea,a525902f2fd7389fc672c62879d5bcea
Same as Baseline,/careerSavegame[1]/mod[72]/@modName,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: FS25_JohnDeere_8000,,FS25_JohnDeere_8000,FS25_JohnDeere_8000,FS25_JohnDeere_8000,FS25_JohnDeere_8000,FS25_JohnDeere_8000
Same as Baseline,/careerSavegame[1]/mod[72]/@required,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: false,,false,false,false,false,false
Same as Baseline,/careerSavegame[1]/mod[72]/@title,E:/Coding/Spyder Projects/XML-Editor/XMLs/Generated/game_generated 2.xml: John Deere 8000,,John Deere 8000,John Deere 8000,John Deere 8000,John Deere 8000,John Deere 8000
